"file_name","has_bad_site_id","has_values_above_2000","has_negatives","site_ids"
"O3_1989",FALSE,FALSE,TRUE,"010102, 030115, 030501, 040202, 040203, 040401, 040501, 040601, 040701, 050102, 050103, 050104, 050109, 050110, 050112, 050113, 050115, 050116, 050119, 050120, 050306, 050307, 052001, 052201, 052401, 053501, 053601, 053801, 054201, 060101, 060104, 060204, 060302, 060402, 060403, 060410, 060413, 060415, 060417, 060418, 060419, 060420, 060421, 060422, 060423, 060512, 060513, 060514, 060515, 060607, 060707, 060807, 060901, 061004, 061005, 061201, 061302, 061501, 061602, 061701, 061802, 062101, 062201, 062401, 062501, 062601, 062701, 062801, 062901, 063001, 063101, 063201, 063301, 063401, 064201, 064301, 064401, 070118, 070119, 070203, 080110, 080209, 090122, 090130, 090222, 090227, 090701, 100108, 100110, 100111, 100112, 100118, 100120, 100121, 100122, 100123, 100124, 100125, 100126, 100127, 100128, 100129, 100130, 101001, 101101, 101201"
"O3_1990",FALSE,FALSE,TRUE,"010102, 030115, 030117, 030118, 040202, 040203, 040401, 040501, 040601, 040701, 050102, 050103, 050104, 050109, 050110, 050112, 050113, 050115, 050116, 050119, 050120, 050306, 050307, 051501, 052001, 052201, 052301, 052401, 052801, 052901, 053201, 053501, 053601, 053701, 053801, 054201, 054801, 060101, 060104, 060204, 060302, 060402, 060403, 060410, 060413, 060417, 060418, 060419, 060420, 060421, 060422, 060423, 060424, 060512, 060513, 060514, 060515, 060707, 060807, 060901, 061004, 061005, 061201, 061302, 061501, 061502, 061602, 061701, 061802, 062001, 062101, 062201, 062401, 062501, 062601, 062701, 062801, 062901, 063001, 063101, 063201, 063301, 063401, 064201, 064301, 070118, 070119, 070203, 080110, 080209, 090122, 090130, 090222, 090227, 090701, 100108, 100110, 100111, 100112, 100118, 100120, 100121, 100122, 100123, 100124, 100125, 100126, 100127, 100128, 100129, 100130, 100131, 100701, 101001, 101101, 101201"
"O3_1991",FALSE,FALSE,TRUE,"010102, 030115, 030118, 040202, 040203, 040206, 040401, 040501, 040601, 040701, 050102, 050103, 050104, 050109, 050110, 050112, 050113, 050115, 050116, 050119, 050120, 050306, 050307, 050309, 052801, 052901, 053001, 053101, 053201, 053301, 053501, 053601, 053701, 053801, 053901, 054001, 054801, 054901, 055001, 060104, 060204, 060302, 060402, 060403, 060410, 060413, 060415, 060418, 060419, 060420, 060421, 060422, 060423, 060424, 060512, 060513, 060514, 060515, 060707, 060807, 060901, 061004, 061005, 061201, 061302, 061502, 061602, 061701, 061802, 062001, 062101, 062201, 062401, 062501, 062601, 062701, 062801, 062901, 063001, 063101, 063201, 063401, 064201, 064401, 070118, 070119, 070203, 080110, 080209, 090121, 090122, 090130, 090218, 090222, 090227, 090601, 090701, 100108, 100110, 100111, 100112, 100118, 100120, 100121, 100122, 100123, 100124, 100125, 100126, 100127, 100128, 100129, 100130, 100131, 100132, 100303, 100701, 101001, 101101, 101201, 102001"
"O3_1992",FALSE,FALSE,TRUE,"010102, 030115, 030118, 040203, 040206, 040401, 040501, 040601, 040701, 050102, 050103, 050104, 050109, 050110, 050112, 050113, 050115, 050116, 050119, 050120, 050203, 050306, 050307, 050309, 051501, 051901, 052001, 052101, 052201, 052301, 052401, 052801, 052901, 053001, 053101, 053201, 053301, 053501, 053601, 053701, 053801, 053901, 054801, 054901, 055001, 055101, 060104, 060204, 060302, 060403, 060410, 060413, 060415, 060418, 060419, 060420, 060421, 060422, 060423, 060424, 060512, 060513, 060514, 060515, 060607, 060707, 060807, 060901, 061004, 061005, 061201, 061302, 061502, 061602, 061701, 061802, 062001, 062201, 062401, 062501, 062601, 062701, 063001, 063101, 063201, 064401, 070118, 070119, 070203, 080110, 080209, 080211, 080801, 090121, 090122, 090130, 090218, 090222, 090227, 090601, 090701, 100108, 100110, 100111, 100112, 100118, 100120, 100121, 100122, 100123, 100124, 100125, 100126, 100127, 100128, 100129, 100130, 100131, 100132, 100303, 100701, 101002, 101101, 101201, 101301, 102701"
"O3_1993",FALSE,FALSE,TRUE,"010102, 020201, 030115, 030118, 040206, 040401, 040501, 040601, 040701, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050120, 050121, 050203, 050306, 050307, 050309, 051501, 051901, 052001, 052101, 052201, 052301, 052401, 052801, 052901, 053001, 053101, 053201, 053301, 053501, 053601, 053701, 053801, 053901, 054801, 054901, 055001, 055101, 060101, 060104, 060204, 060211, 060302, 060403, 060410, 060413, 060415, 060418, 060419, 060420, 060421, 060422, 060423, 060424, 060512, 060513, 060514, 060515, 060707, 060807, 060901, 061004, 061005, 061103, 061201, 061302, 061502, 061602, 061701, 061802, 062001, 062201, 062401, 062501, 062601, 062701, 062901, 062902, 063001, 063101, 063201, 063601, 063701, 063901, 064501, 070118, 070119, 070203, 080110, 080211, 080801, 090121, 090122, 090130, 090218, 090222, 090227, 090601, 090701, 090901, 100108, 100110, 100111, 100112, 100118, 100120, 100121, 100122, 100123, 100124, 100125, 100126, 100127, 100128, 100129, 100131, 100132, 100303, 100701, 101002, 101101, 101201, 101301, 102701"
"O3_1994",FALSE,FALSE,TRUE,"010102, 020201, 030115, 030118, 030501, 030701, 030801, 040206, 040401, 040501, 040601, 040701, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050120, 050121, 050203, 050306, 050307, 050309, 051501, 051901, 052001, 052101, 052201, 052301, 052401, 052801, 053101, 053201, 053301, 053501, 053601, 053701, 053801, 053901, 054001, 054301, 054401, 054801, 054901, 055001, 055101, 060104, 060204, 060211, 060302, 060403, 060410, 060413, 060415, 060418, 060419, 060421, 060423, 060424, 060512, 060513, 060514, 060515, 060707, 060807, 060901, 061004, 061005, 061103, 061201, 061302, 061502, 061602, 061802, 062001, 062201, 062401, 062501, 062601, 062701, 062902, 063001, 063101, 063201, 063601, 063701, 063901, 064001, 064101, 064201, 064401, 064501, 070118, 070119, 070203, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090601, 090701, 090901, 091001, 100110, 100111, 100112, 100118, 100120, 100121, 100122, 100124, 100125, 100126, 100127, 100128, 100129, 100132, 100303, 100701, 101002, 101101, 101201, 101301, 102001, 102701"
"O3_1995",FALSE,FALSE,TRUE,"010102, 030115, 030118, 030801, 040206, 040401, 040501, 040601, 040701, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050120, 050121, 050123, 050203, 050306, 050307, 050309, 051501, 052001, 052101, 052201, 052401, 052601, 053201, 053301, 053401, 053901, 054301, 054401, 055001, 055101, 060101, 060204, 060211, 060302, 060403, 060410, 060413, 060415, 060419, 060421, 060423, 060424, 060425, 060512, 060513, 060514, 060515, 060607, 060707, 060901, 060903, 061005, 061103, 061201, 061302, 061502, 061602, 061701, 061802, 062201, 062401, 062601, 062701, 062902, 063001, 063201, 063601, 063701, 063901, 070118, 070119, 070203, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090601, 090701, 090901, 100110, 100111, 100112, 100118, 100119, 100120, 100121, 100122, 100124, 100125, 100126, 100127, 100128, 100129, 100131, 100132, 100202, 100303, 100701, 101002, 101101, 101201, 101301, 101601, 102701"
"O3_1996",FALSE,FALSE,TRUE,"010102, 020101, 020201, 030118, 030801, 040501, 040601, 040701, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050120, 050121, 050123, 050203, 050306, 050307, 050309, 051501, 052001, 052101, 052201, 052301, 052401, 052601, 053201, 053301, 053401, 053501, 053601, 053801, 053901, 054301, 054401, 054501, 054801, 055101, 060101, 060104, 060204, 060211, 060302, 060403, 060410, 060413, 060415, 060421, 060423, 060425, 060512, 060513, 060514, 060515, 060607, 060707, 060903, 061004, 061005, 061103, 061201, 061302, 061502, 061602, 061802, 062001, 062201, 062401, 062501, 062601, 062701, 062902, 063001, 063301, 063601, 063701, 063901, 064401, 064501, 070118, 070203, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090601, 090701, 090901, 100110, 100111, 100112, 100118, 100119, 100120, 100121, 100122, 100124, 100125, 100126, 100127, 100128, 100129, 100131, 100132, 100202, 100303, 100701, 101002, 101101, 101201, 101301, 101401, 101601, 102701"
"O3_1997",FALSE,FALSE,TRUE,"010102, 020101, 020201, 030801, 040206, 040207, 040401, 040501, 040601, 040701, 040801, 040901, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050123, 050204, 050306, 050307, 050309, 051501, 052001, 052101, 052201, 052401, 052601, 053201, 053301, 053401, 053501, 053801, 053901, 054301, 054401, 054501, 055001, 060104, 060204, 060211, 060302, 060403, 060410, 060413, 060415, 060421, 060423, 060424, 060425, 060512, 060513, 060607, 060707, 060807, 060903, 061004, 061005, 061103, 061201, 061302, 061502, 061602, 062001, 062201, 062401, 062501, 062601, 062701, 063001, 063201, 063601, 063701, 064502, 070118, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090601, 090701, 090901, 091301, 091401, 100110, 100111, 100112, 100118, 100119, 100120, 100121, 100122, 100124, 100125, 100126, 100127, 100128, 100129, 100131, 100132, 100202, 100303, 100701, 101002, 101101, 101301, 101401, 101601, 102701"
"O3_1998",FALSE,FALSE,TRUE,"010102, 030115, 030801, 040206, 040302, 040601, 040701, 040801, 040901, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050123, 050126, 050128, 050130, 050204, 050306, 050307, 050308, 050309, 051501, 052001, 052101, 052201, 052401, 052601, 053201, 053301, 053401, 053501, 053801, 053901, 054301, 054401, 054501, 060104, 060204, 060211, 060302, 060403, 060410, 060413, 060415, 060421, 060423, 060424, 060512, 060513, 060515, 060607, 060707, 060807, 060903, 061004, 061005, 061104, 061201, 061302, 061502, 061602, 061701, 062201, 062401, 062501, 062601, 062701, 063001, 063201, 063301, 063601, 063701, 064502, 070118, 070203, 080110, 080211, 090121, 090122, 090130, 090218, 090227, 090601, 090701, 091301, 091501, 091601, 091701, 100110, 100111, 100112, 100118, 100119, 100120, 100121, 100122, 100124, 100125, 100126, 100127, 100128, 100129, 100131, 100132, 100134, 100202, 100304, 100402, 100701, 101002, 101003, 101101, 101202, 101301, 101401, 101501, 101601, 102102, 102701"
"O3_1999",FALSE,FALSE,TRUE,"010102, 040103, 040206, 040302, 040401, 040501, 040701, 040801, 040901, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050123, 050126, 050128, 050130, 050204, 050308, 050309, 050801, 051501, 052001, 052101, 052201, 052301, 052401, 052601, 053201, 053301, 053401, 053501, 053601, 053801, 053901, 054301, 054401, 054501, 054801, 055001, 055201, 055301, 060104, 060204, 060211, 060302, 060403, 060410, 060413, 060415, 060421, 060424, 060512, 060513, 060515, 060607, 060707, 060807, 060903, 061004, 061005, 061104, 061201, 061302, 061502, 061602, 062001, 062201, 062401, 062501, 062701, 063001, 063201, 063301, 063601, 063701, 064502, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090601, 090701, 090702, 090801, 091301, 091401, 091501, 091601, 091701, 100110, 100111, 100112, 100118, 100119, 100121, 100124, 100125, 100126, 100127, 100128, 100129, 100131, 100132, 100134, 100202, 100304, 100402, 100701, 101003, 101101, 101202, 101301, 101401, 101501, 101601, 102102, 102401, 102701, 104301"
"O3_2000",FALSE,FALSE,TRUE,"010102, 030118, 030801, 040203, 040206, 040207, 040302, 040401, 040501, 040701, 040801, 040901, 041101, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050123, 050126, 050128, 050129, 050204, 050308, 050309, 050310, 050801, 051501, 052001, 052201, 052301, 052401, 052601, 053201, 053301, 053401, 053501, 053601, 053701, 053801, 053901, 054301, 054401, 054501, 054901, 055201, 055301, 060204, 060211, 060302, 060403, 060410, 060415, 060428, 060512, 060513, 060515, 060707, 060807, 060903, 061004, 061005, 061201, 061302, 061502, 061602, 061701, 061802, 062001, 062201, 062401, 062501, 062701, 063201, 063301, 063601, 063701, 064502, 064701, 070119, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090302, 090601, 090701, 090702, 090801, 091301, 091501, 091601, 091901, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100131, 100132, 100134, 100135, 100202, 100304, 100402, 100701, 101003, 101101, 101202, 101301, 101401, 101501, 101601, 102102, 102401, 102701, 104301"
"O3_2001",FALSE,FALSE,TRUE,"010102, 010301, 030118, 030310, 030801, 030901, 040203, 040206, 040207, 040302, 040401, 040601, 040701, 040801, 040901, 041201, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050204, 050308, 050309, 050310, 050801, 051501, 052001, 052201, 052301, 052401, 052601, 053201, 053301, 053401, 053501, 053801, 053901, 054401, 054501, 054901, 055001, 055201, 055301, 060101, 060104, 060204, 060211, 060302, 060410, 060413, 060415, 060424, 060428, 060429, 060512, 060513, 060607, 060707, 060807, 060903, 061004, 061005, 061104, 061201, 061302, 061502, 061602, 061802, 062001, 062201, 062401, 062501, 062701, 063001, 063301, 063601, 063701, 065001, 065101, 065201, 070118, 070119, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090302, 090601, 090701, 090702, 090801, 091301, 091401, 091501, 091601, 091801, 091901, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100131, 100132, 100134, 100135, 100202, 100304, 100307, 100402, 100701, 101003, 101101, 101202, 101301, 101401, 101501, 101601, 102102, 102401, 102701, 102801, 104301, 105001, 105601, 129002"
"O3_2002",FALSE,FALSE,TRUE,"010102, 010301, 030118, 030310, 030801, 030901, 040103, 040203, 040206, 040207, 040302, 040501, 040701, 040801, 040901, 041001, 041201, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050204, 050308, 050309, 050310, 050801, 051501, 052001, 052201, 052401, 052601, 053201, 053301, 053401, 053501, 053801, 053901, 054301, 054401, 054501, 055001, 055301, 060101, 060204, 060211, 060302, 060410, 060413, 060415, 060428, 060429, 060512, 060513, 060607, 060707, 060807, 060903, 061004, 061201, 061302, 061502, 061701, 061802, 062001, 062201, 063301, 063701, 065001, 065201, 065401, 070118, 070119, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090302, 090601, 090701, 090702, 090801, 091301, 091401, 091501, 091601, 091701, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100131, 100132, 100134, 100135, 100202, 100304, 100307, 100402, 100701, 101003, 101101, 101202, 101301, 101401, 101501, 101601, 102102, 102401, 102701, 102801, 104003, 104301, 105001, 105601, 129002"
"O3_2003",FALSE,FALSE,TRUE,"010102, 030118, 030310, 030801, 030901, 031101, 040103, 040203, 040206, 040207, 040302, 040501, 040701, 041001, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050204, 050308, 050309, 050310, 050404, 050504, 050801, 051501, 052001, 052201, 052401, 052601, 053201, 053301, 053401, 053501, 053901, 054401, 054501, 055001, 055201, 055301, 060104, 060204, 060211, 060302, 060410, 060428, 060429, 060430, 060433, 060512, 060607, 060707, 060807, 060903, 061004, 061104, 061201, 061302, 061502, 061603, 061802, 062001, 062201, 062501, 062601, 063001, 063301, 063701, 065001, 065201, 065301, 070118, 070119, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090302, 090601, 090701, 090702, 090801, 091301, 091501, 091601, 091901, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100131, 100132, 100134, 100135, 100202, 100304, 100307, 100314, 100402, 100701, 101003, 101101, 101202, 101301, 101401, 101501, 101601, 101701, 102102, 102401, 102701, 102801, 104003, 105001, 119003, 129003"
"O3_2004",FALSE,FALSE,TRUE,"010102, 010401, 030310, 040203, 040206, 040207, 040302, 040401, 040601, 040701, 040901, 041001, 041101, 041201, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050204, 050308, 050309, 050310, 050404, 050504, 050801, 051501, 052001, 052201, 052401, 052601, 053201, 053301, 053401, 053501, 053901, 054401, 054501, 055001, 055201, 055301, 060101, 060104, 060204, 060302, 060410, 060413, 060428, 060429, 060430, 060432, 060512, 060513, 060607, 060609, 060709, 060809, 060903, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061802, 062001, 062201, 062501, 062601, 063001, 063301, 063701, 065001, 065201, 065301, 065401, 070118, 070119, 080110, 080211, 090121, 090122, 090130, 090218, 090222, 090227, 090302, 090402, 090502, 090601, 090701, 090702, 090801, 090806, 091101, 091301, 091401, 091501, 091601, 091901, 092001, 092201, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100131, 100132, 100134, 100135, 100202, 100304, 100307, 100314, 100402, 100701, 101003, 101101, 101202, 101301, 101401, 101501, 101601, 101701, 102102, 102401, 102801, 104003, 105001, 105604"
"O3_2005",FALSE,FALSE,TRUE,"010102, 010301, 010401, 010501, 010701, 030118, 030310, 030801, 030901, 031101, 040203, 040206, 040207, 040302, 040501, 040601, 040701, 040801, 040901, 041201, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050204, 050308, 050309, 050310, 050311, 050404, 050504, 050801, 051501, 052001, 052201, 052401, 052601, 052701, 053201, 053301, 053401, 053901, 054401, 054501, 055001, 055101, 055201, 055301, 060104, 060204, 060211, 060302, 060410, 060413, 060428, 060429, 060430, 060432, 060512, 060513, 060609, 060709, 060809, 060903, 061004, 061104, 061201, 061302, 061502, 061603, 061802, 062001, 062601, 063001, 063301, 065001, 065101, 065201, 065301, 065401, 065601, 065701, 065801, 070118, 070119, 070203, 080110, 080211, 080402, 090120, 090121, 090122, 090130, 090218, 090222, 090227, 090302, 090502, 090601, 090701, 090702, 090801, 090806, 091101, 091301, 091401, 091501, 091601, 091901, 092001, 092201, 092601, 092701, 093101, 093301, 093401, 093501, 093701, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100202, 100304, 100307, 100314, 100315, 100402, 100701, 101003, 101101, 101301, 101401, 101501, 101601, 101701, 101803, 102102, 102401, 102701, 102801, 103205, 103302, 104003, 105001, 105604, 119003"
"O3_2006",FALSE,FALSE,TRUE,"010301, 010501, 030118, 030120, 030310, 030801, 030901, 031001, 031101, 040203, 040206, 040207, 040302, 040701, 040801, 040901, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050204, 050308, 050310, 050311, 050404, 050504, 050801, 051501, 052001, 052201, 052401, 052601, 052701, 053201, 053301, 053401, 053501, 053901, 054401, 054501, 054801, 055001, 055101, 055201, 055301, 055701, 060104, 060204, 060211, 060410, 060413, 060421, 060428, 060429, 060430, 060432, 060433, 060512, 060513, 060609, 060709, 060809, 060903, 061004, 061201, 061302, 061402, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065201, 065301, 065401, 065601, 065701, 065801, 070118, 070119, 070203, 080110, 080211, 080402, 090120, 090121, 090130, 090218, 090222, 090227, 090302, 090303, 090402, 090502, 090601, 090701, 090702, 090801, 090806, 091401, 091501, 091601, 091801, 091901, 092001, 092201, 092601, 092701, 093101, 094601, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100202, 100402, 100701, 101003, 101004, 101101, 101202, 101301, 101401, 101501, 101701, 101803, 102102, 102401, 102701, 102801, 103205, 103302, 104003, 129003, 129102"
"O3_2007",FALSE,FALSE,TRUE,"010301, 010701, 030120, 030310, 030801, 040203, 040206, 040207, 040302, 040501, 040701, 040801, 041101, 041302, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050204, 050308, 050310, 050311, 050404, 050504, 050801, 051501, 052001, 052201, 052401, 052601, 053201, 053301, 053401, 053501, 053901, 054401, 054501, 055001, 055101, 055201, 055301, 055701, 060106, 060204, 060211, 060303, 060410, 060413, 060421, 060428, 060429, 060430, 060432, 060512, 060609, 060709, 060809, 060903, 061004, 061201, 061302, 061603, 061702, 061802, 062001, 063001, 065001, 065201, 065301, 065401, 065601, 065801, 070118, 070119, 070203, 080211, 080402, 090120, 090121, 090130, 090218, 090222, 090227, 090302, 090502, 090601, 090701, 090702, 090801, 091101, 091301, 091401, 091601, 092001, 092601, 092701, 093101, 094601, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100202, 100314, 100402, 100701, 101003, 101004, 101101, 101202, 101301, 101401, 101501, 101601, 101701, 102102, 102401, 102801, 103302, 104003, 105001, 119003, 129003, 129103, 129202"
"O3_2008",FALSE,FALSE,TRUE,"010102, 010301, 010401, 030118, 030120, 030310, 030801, 031101, 040203, 040206, 040302, 040501, 040601, 040701, 040801, 040901, 041302, 050102, 050103, 050104, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050134, 050204, 050308, 050310, 050311, 050404, 050504, 050801, 052001, 052201, 052401, 052601, 052701, 053201, 053301, 053401, 053501, 053901, 054401, 054501, 055001, 055101, 055201, 055301, 055701, 060104, 060106, 060204, 060211, 060410, 060413, 060421, 060429, 060430, 060433, 060434, 060513, 060609, 060709, 060809, 061201, 061302, 061603, 062001, 063301, 065001, 065201, 066201, 070118, 070119, 070203, 080110, 080211, 080402, 090120, 090121, 090130, 090218, 090222, 090227, 090228, 090302, 090402, 090502, 090601, 090701, 090702, 090801, 090806, 091101, 091201, 091301, 091401, 091501, 091601, 091801, 091901, 092001, 092201, 092601, 093101, 094301, 094601, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100202, 100304, 100307, 100314, 100315, 100402, 100701, 100801, 101003, 101101, 101202, 101301, 101401, 101501, 101701, 102102, 102401, 102701, 102801, 104003, 105001, 129003, 129102, 129103"
"O3_2009",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 030118, 030310, 030801, 040103, 040203, 040206, 040207, 040302, 040501, 040601, 040701, 040801, 040901, 041201, 041302, 050103, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050134, 050204, 050308, 050310, 050311, 050404, 050504, 050801, 051501, 052001, 052201, 052401, 052601, 052701, 053201, 053301, 053401, 053501, 053901, 055001, 055101, 055301, 055701, 060106, 060204, 060211, 060410, 060413, 060421, 060428, 060429, 060430, 060434, 060513, 060609, 060709, 060903, 061004, 061201, 061302, 061603, 061702, 062001, 063301, 065001, 065201, 065301, 065401, 065701, 065801, 066201, 070118, 070119, 070203, 080110, 080211, 080402, 081001, 090120, 090121, 090130, 090218, 090222, 090228, 090302, 090402, 090502, 090601, 090701, 090702, 090801, 090806, 091101, 091301, 091401, 091501, 091601, 091701, 091901, 092001, 092201, 092601, 093101, 094301, 094601, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100202, 100304, 100313, 100314, 100316, 100402, 100701, 100801, 101003, 101004, 101101, 101202, 101301, 101401, 101501, 101601, 101701, 101702, 102102, 102201, 102401, 102701, 102706, 102801, 103302, 104003, 104803, 105001, 119003, 129003, 129103"
"O3_2010",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010801, 030118, 030311, 030801, 031101, 040203, 040302, 040601, 040701, 040801, 040901, 041201, 041302, 050103, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050134, 050204, 050308, 050310, 050311, 050404, 050604, 050801, 051501, 052001, 052201, 052401, 052601, 052701, 053201, 053301, 053401, 053501, 053601, 053901, 054501, 055001, 055101, 055201, 055301, 055701, 060104, 060106, 060204, 060211, 060410, 060413, 060421, 060428, 060430, 060433, 060434, 060435, 060513, 060609, 060709, 060809, 060903, 061302, 061603, 061702, 062001, 062601, 063301, 065001, 065101, 065201, 065301, 065401, 065701, 066201, 070118, 070203, 080110, 080211, 080402, 081001, 090120, 090121, 090130, 090218, 090222, 090228, 090302, 090402, 090502, 090601, 090606, 090701, 090702, 090801, 090806, 091101, 091201, 091301, 091401, 091501, 091701, 091801, 091901, 092001, 092201, 092601, 094301, 094401, 094601, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100140, 100202, 100304, 100701, 101003, 101004, 101101, 101202, 101301, 101401, 101501, 101601, 101701, 102102, 102401, 102701, 102801, 103302, 104003, 104803, 105001, 105604, 106800, 129102, 129103"
"O3_2011",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 030118, 030120, 030201, 030310, 031101, 040203, 040206, 040302, 040501, 040601, 040801, 040901, 041101, 041302, 050103, 050109, 050110, 050113, 050115, 050116, 050119, 050121, 050126, 050128, 050129, 050134, 050204, 050308, 050310, 050311, 050404, 050604, 051501, 052001, 052201, 052401, 052601, 052701, 053201, 053301, 053401, 053501, 053601, 053901, 054401, 054501, 054901, 055001, 055101, 055201, 055301, 055701, 060104, 060106, 060204, 060211, 060410, 060428, 060430, 060434, 060435, 060515, 060609, 060709, 060903, 061201, 061302, 061603, 061702, 062001, 063001, 063301, 065001, 065101, 065201, 065401, 065701, 065801, 066201, 070118, 070119, 070203, 080110, 080111, 080211, 080402, 081001, 090120, 090121, 090130, 090218, 090222, 090228, 090302, 090402, 090502, 090701, 090702, 090801, 090806, 091101, 091301, 091601, 091901, 092001, 092201, 092601, 093101, 094301, 094601, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100140, 100202, 100304, 100308, 100701, 101003, 101101, 101202, 101301, 101401, 101501, 101601, 101701, 102102, 102401, 102701, 103502, 104003, 104803, 105001, 107100, 129003, 129102, 129202, 129203"
"O3_2012",FALSE,FALSE,TRUE,"010102, 010901, 030118, 030120, 040103, 040203, 040207, 040302, 040501, 040601, 040701, 040801, 041201, 050103, 050109, 050110, 050113, 050115, 050116, 050119, 050126, 050128, 050129, 050134, 050204, 050308, 050310, 050311, 050404, 050504, 052001, 052301, 052401, 052601, 053201, 053301, 053501, 053601, 053901, 054401, 054501, 054901, 055001, 055101, 055201, 055301, 055701, 060104, 060106, 060204, 060211, 060410, 060428, 060430, 060433, 060434, 060435, 060515, 060609, 060709, 060903, 061104, 061302, 061603, 061702, 061802, 062001, 062601, 063301, 065001, 065101, 065201, 065301, 065401, 065701, 065801, 070118, 070203, 080110, 080111, 080211, 080402, 081001, 090120, 090121, 090130, 090222, 090228, 090302, 090402, 090502, 090601, 090606, 090701, 090702, 090801, 090806, 091101, 091301, 091401, 091501, 091601, 091701, 091801, 091901, 092001, 092201, 092601, 092901, 093101, 094301, 094401, 094601, 100110, 100111, 100112, 100118, 100119, 100121, 100125, 100126, 100127, 100128, 100132, 100134, 100135, 100140, 100202, 100304, 100308, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101501, 101601, 101701, 102102, 102401, 102701, 102801, 103302, 103502, 104003, 104803, 105001, 107100, 119004, 129003, 129102, 129203"
